Region,Reef,Plot,TagID,Q,L,W,H,% Live,Colony Type,Isolates,RM Rank,RM1,RM2,RM3,Bleach Rank,R Present,W Present,Dmsl Rank,Snail Count,TS df,TS df juv,YT df,YT df juv
Florida Keys,Grecian Rocks,GR2,GR2-t841,40,124,112,82,80%,BC,1,0,none,none,none,0,N,Y,0,0,0,0,1,0
Florida Keys,Grecian Rocks,GR2,GR2-t844,40,71,48,56,65%,BC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t846,40,151,72,84,80%,BC,3,1,WPx,none,none,0,N,Y,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t847,40,58,42,20,90%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t850,40,112,72,79,95%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t884,40,15,11,3,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t885,40,136,88,57,95%,BC,1,0,none,none,none,1,N,N,,0,0,0,0,0
Florida Keys,Grecian Rocks,GR2,GR2-t886,40,25,12,12,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t397,40,57,43,37,65%,BC,2,1,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t398,40,53,39,48,55%,BC,6,2,FS,none,none,0,N,N,0,7,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t412,40,20,15,6,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t870,40,40,20,30,15%,RC,10,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t871,40,25,16,22,80%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t872,40,19,13,12,99%,JC,1,0,none,none,none,0,N,Y,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t873,40,50,35,36,90%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t874,40,7,6,2,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t875,40,34,22,20,80%,JC,1,3,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t876,40,113,60,40,20%,BC,4,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t877,40,130,60,45,15%,BC,8,1,FS,none,none,0,N,N,0,5,0,0,0,0
Florida Keys,Grecian Rocks,GR3,GR3-t881,40,35,15,15,20%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t037,40,17,12,22,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t100,40,15,12,12,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t104,40,110,80,60,1%,RC,3,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t105,40,60,53,40,90%,BC,1,0,none,none,none,0,N,N,0,1,0,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t106,40,71,34,31,5%,RC,3,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t107,40,124,52,47,35%,BC,6,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t108,40,176,75,64,20%,BC,8,0,none,none,none,1,N,N,0,0,1,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t109,40,17,8,10,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t110,40,175,92,80,15%,BC,19,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t239,40,30,21,21,90%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t373,40,23,19,15,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t374,40,10,3,5,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t375,40,11,8,6,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t388,40,8,7,3,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL1,KL1-t449,40,6,2,2,40%,G,,,,,,,N,N,,,,,,
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t215,40,38,30,24,5%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t217,40,15,6,5,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t220,40,20,11,10,99%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t372,40,5,5,3,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t401,40,8,6,4,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t402,40,5,3,8,65%,JC,1,5,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t897,40,13,11,18,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t898,40,15,11,7,100%,JC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t899,40,21,18,24,100%,JC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t966,40,30,22,20,90%,JC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t968,40,22,21,23,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL3,KL3-t969,40,26,25,27,95%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t851,40,69,52,37,85%,BC,3,2,FS,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t852,40,66,55,29,95%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t853,40,198,115,80,75%,BC,3,1,FS,none,none,0,N,N,0,7,0,0,0,2
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t854,40,42,27,13,10%,AF,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t855,40,8,7,3,100%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t856,40,147,77,58,70%,BC,5,2,RTL,FS,none,0,N,N,0,7,0,0,1,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t858,40,19,14,8,99%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t893,40,87,64,27,65%,BC,4,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Key Largo Dry Rocks,KL4,KL4-t894,40,18,7,13,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t013,40,182,135,83,70%,BC,8,1,CL,none,none,0,N,N,0,1,1,0,1,0
Florida Keys,Molasses Reef,ML1,ML1-t015,40,53,45,34,55%,BC,3,1,CL,CB,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t016,40,128,114,68,80%,BC,5,1,CL,CB,none,0,N,Y,1,2,2,1,1,3
Florida Keys,Molasses Reef,ML1,ML1-t017,40,33,27,30,90%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t018,40,101,67,39,98%,BC,1,0,none,none,none,0,N,N,0,0,1,0,1,0
Florida Keys,Molasses Reef,ML1,ML1-t020,40,180,160,100,5%,RC,15,1,RTL,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t234,40,7,4,2,60%,EC,1,3,FS,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t404,40,25,16,7,15%,EC,3,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t405,40,5,4,6,99%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML1,ML1-t882,40,42,22,24,75%,BC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t126,40,171,99,98,45%,BC,11,1,CL,none,none,0,N,N,3,0,5,1,1,1
Florida Keys,Molasses Reef,ML2,ML2-t128,40,7,7,2,95%,EC,1,0,none,none,none,0,N,N,3,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t129,40,158,70,60,15%,RC,13,0,none,none,none,0,N,N,3,2,3,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t130,40,52,40,23,85%,BC,1,0,none,none,none,0,Y,N,1,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t131,40,176,135,81,70%,BC,17,1,FP,CL,none,0,Y,N,1,0,4,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t132,40,195,137,85,40%,BC,11,1,WBD,CB,FP,0,Y,N,1,0,1,0,1,0
Florida Keys,Molasses Reef,ML2,ML2-t137,40,8,5,1,80%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t249,40,10,8,5,99%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t442,40,8,7,6,65%,G,,,,,,,N,N,,,,,,
Florida Keys,Molasses Reef,ML2,ML2-t443,40,20,12,11,85%,G,,,,,,,N,N,,,,,,
Florida Keys,Molasses Reef,ML2,ML2-t868,40,42,26,27,25%,RC,3,0,none,none,none,0,N,N,3,0,1,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t869,40,29,18,12,30%,RC,2,0,none,none,none,1,Y,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t952,40,37,34,19,80%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML2,ML2-t954,40,8,5,4,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t144,40,153,114,77,75%,BC,2,2,FS,CL,none,0,N,Y,0,12,1,0,1,1
Florida Keys,Molasses Reef,ML3,ML3-t145,40,208,137,62,35%,BC,18,1,Unk,none,none,0,N,N,3,0,3,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t146,40,234,183,68,45%,BC,26,1,Unk,none,none,0,N,N,3,0,2,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t147,40,198,122,80,45%,BC,17,0,none,none,none,0,N,N,1,0,5,0,1,1
Florida Keys,Molasses Reef,ML3,ML3-t148,40,145,106,83,25%,BC,24,0,none,none,none,1,N,N,3,0,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t150,40,86,74,53,90%,BC,2,0,none,none,none,0,N,N,0,0,2,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t184,40,230,204,85,60%,BC,5,1,CB,FS,none,0,N,N,0,2,1,0,1,0
Florida Keys,Molasses Reef,ML3,ML3-t185,40,41,38,28,20%,RC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t186,40,73,54,30,90%,BC,1,1,Unk,none,none,0,Y,N,2,0,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t915,40,68,53,44,35%,BC,2,0,none,none,none,0,N,N,1,0,2,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t955,40,126,82,54,45%,BC,13,1,FS,none,none,0,N,N,3,3,1,0,0,0
Florida Keys,Molasses Reef,ML3,ML3-t956,40,20,15,13,99%,JC,1,0,none,none,none,0,N,N,2,0,1,0,0,0
Florida Keys,Sand Island,SI1,SI1-t302,40,146,122,72,85%,BC,4,1,FP,none,none,0,N,N,0,0,0,0,2,1
Florida Keys,Sand Island,SI1,SI1-t303,40,11,9,7,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t305,40,13,13,17,98%,JC,1,0,none,none,none,0,N,Y,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t307,40,96,72,78,40%,BC,11,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI1,SI1-t308,40,80,50,70,45%,BC,3,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t310,40,7,2,1,80%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t312,40,45,34,26,95%,BC,1,5,Abr,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t319,40,85,55,85,1%,RC,8,0,none,none,none,2,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t332,40,167,143,85,70%,BC,8,1,CL,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t403,40,75,42,42,95%,BC,1,2,FP,none,none,0,N,N,0,2,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t436,40,12,12,6,100%,G,,,,,,,N,N,,,,,,
Florida Keys,Sand Island,SI1,SI1-t958,40,22,17,12,95%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI1,SI1-t959,40,40,28,28,100%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI2,SI2-t313,40,158,99,125,80%,BC,4,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t323,40,96,95,65,40%,BC,8,1,FS,CL,Oth,0,N,Y,0,2,2,0,0,0
Florida Keys,Sand Island,SI2,SI2-t324,40,171,103,90,85%,BC,1,1,FP,none,none,0,N,N,0,0,1,0,1,0
Florida Keys,Sand Island,SI2,SI2-t326,40,220,101,93,70%,BC,6,0,none,none,none,0,N,N,1,0,2,0,0,0
Florida Keys,Sand Island,SI2,SI2-t330,40,65,43,33,30%,BC,2,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI2,SI2-t331,40,26,18,25,90%,JC,1,0,none,none,none,0,N,N,3,0,1,0,0,0
Florida Keys,Sand Island,SI2,SI2-t334,40,225,195,155,65%,BC,18,1,FP,Oth,none,0,N,Y,2,0,4,0,1,2
Florida Keys,Sand Island,SI2,SI2-t399,40,78,52,62,85%,BC,1,0,none,none,none,0,N,N,0,0,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t435,40,78,71,29,100%,G,,,,,,,N,N,,,,,,
Florida Keys,Sand Island,SI2,SI2-t960,40,105,77,67,90%,BC,1,1,FP,none,none,0,N,Y,0,3,0,0,1,0
Florida Keys,Sand Island,SI2,SI2-t961,40,58,44,50,99%,BC,1,0,none,none,none,0,N,N,0,0,1,0,0,0
Florida Keys,Sand Island,SI2,SI2-t962,40,202,101,62,80%,BC,3,1,Oth,none,none,0,N,Y,1,0,1,0,1,0
Florida Keys,Sand Island,SI3,SI3-t315,40,6,4,4,95%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t316,40,17,14,15,100%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t317,40,29,23,10,95%,JC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t338,40,58,37,36,95%,BC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t340,40,24,17,13,1%,EC,11,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t341,40,128,112,90,80%,BC,3,1,FS,FP,none,0,N,N,0,7,0,0,0,1
Florida Keys,Sand Island,SI3,SI3-t345,40,8,7,6,99%,EC,1,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t346,40,34,23,33,100%,JC,1,0,none,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Sand Island,SI3,SI3-t964,40,80,38,50,1%,RC,4,0,none,none,none,0,N,N,0,0,0,0,0,0
Florida Keys,Turtle Rocks,TR1,TR1-t291,41,175,120,75,85%,BC,2,1,WBD,FP,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t293,41,20,14,12,90%,JC,1,2,PFB,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t294,41,38,18,18,40%,JC,3,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t448,41,64,50,32,40%,BC,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t449,41,24,14,10,95%,AF,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t470,41,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t471,41,18,9,6,90%,AF,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t472,41,,,,,G,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t473,41,62,34,43,99%,BC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t474,41,26,19,22,90%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t475,41,35,22,28,80%,AF,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t476,41,60,38,39,55%,BC,9,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t478,41,115,105,55,75%,BC,1,1,FP,CL,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR1,TR1-t941,41,140,90,50,20%,RC,17,1,WBD,CB,FS,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t350,41,73,70,44,95%,BC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t351,41,53,37,34,90%,BC,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t356,41,131,81,56,80%,BC,1,1,FP,CL,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t462,41,58,20,12,100%,BC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t463,41,2,2,2,100%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t464,41,120,72,40,30%,BC,3,1,FP,Oth,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t465,41,140,116,55,50%,BC,12,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t466,41,18,13,18,100%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t467,41,7,8,12,100%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t468,41,30,28,10,75%,AF,1,1,FS,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR2,TR2-t469,41,13,10,8,100%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t364,41,236,192,90,80%,BC,2,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t450,41,90,82,50,90%,BC,1,2,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t451,41,68,30,11,70%,AF,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t452,41,85,63,31,95%,AF,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t453,41,50,39,23,90%,BC,2,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t454,41,66,42,28,70%,BC,3,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t455,41,152,85,56,95%,BC,1,1,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t456,41,69,58,43,95%,AF,1,2,FP,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t457,41,30,21,29,95%,JC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t458,41,,,,,G,,,,,,,N,N,,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t459,41,30,17,22,85%,JC,4,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Turtle Rocks,TR3,TR3-t460,41,6,4,5,100%,EC,1,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF1,CF1-t024,42,16,7,13,80%,EC,1,0,none,none,none,5,N,N,0,1,0,0,0,0
Florida Keys,Carysfort Reef,CF1,CF1-t428,42,7,6,4,100%,AF,1,0,none,none,none,1,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t038,42,104,80,42,15%,BC,13,4,BL,none,none,4,N,N,0,0,0,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t040,42,107,62,62,25%,BC,6,2,BL,none,none,5,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t042,42,215,142,75,35%,BC,13,4,BL,none,none,4,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t043,42,165,125,55,10%,RC,7,4,BL,none,none,5,N,N,0,0,0,0,0,1
Florida Keys,Carysfort Reef,CF2,CF2-t045,42,182,105,72,30%,RC,9,3,BL,none,none,5,N,N,0,0,0,0,2,2
Florida Keys,Carysfort Reef,CF2,CF2-t047,42,190,95,70,10%,RC,10,3,BL,none,none,4,N,N,0,6,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t048,42,128,116,75,10%,BC,7,4,BL,none,none,5,N,N,0,0,0,0,1,0
Florida Keys,Carysfort Reef,CF2,CF2-t049,42,9,5,3,100%,EC,1,0,none,none,none,3,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t228,42,161,95,55,15%,RC,6,4,BL,none,none,3,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF2,CF2-t395,42,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t396,42,68,48,34,0%,D,,3,BL,none,none,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t426,42,89,69,75,25%,RC,8,4,BL,none,none,4,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t427,42,134,80,84,30%,RC,9,5,BL,none,none,5,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF2,CF2-t948,42,52,45,44,15%,RC,2,3,BL,none,none,5,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t088,42,283,165,98,20%,BC,15,2,BL,CL,none,4,N,N,2,0,4,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t090,42,174,149,67,20%,BC,12,2,Unk,BL,none,4,N,N,2,0,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t092,42,195,98,75,40%,BC,17,1,Unk,RTL,BL,3,N,N,2,0,3,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t095,42,18,13,10,100%,JC,1,0,none,none,none,4,N,N,0,0,1,0,1,0
Florida Keys,Carysfort Reef,CF3,CF3-t390,42,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t391,42,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t408,42,,,,0%,D,,,,,,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t409,42,35,22,20,40%,JC,1,3,FS,none,none,3,N,N,0,3,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t410,42,37,26,16,60%,BC,1,3,Unk,none,none,2,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t411,42,160,126,70,20%,BC,8,2,Unk,FS,BL,3,N,N,0,2,3,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t425,42,72,56,20,15%,SF,4,0,none,none,none,0,N,N,0,,,,,
Florida Keys,Carysfort Reef,CF3,CF3-t902,42,12,9,5,100%,JC,1,0,none,none,none,1,N,N,0,0,1,0,0,0
Florida Keys,Carysfort Reef,CF3,CF3-t973,42,20,15,14,0%,D,,5,Unk,none,none,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF4,CF4-t805,42,14,6,4,0%,D,,3,Unk,none,none,,N,N,,,,,,
Florida Keys,Carysfort Reef,CF4,CF4-t812,42,9,8,5,100%,JC,1,0,none,none,none,4,N,N,0,0,0,0,0,0
Florida Keys,Carysfort Reef,CF4,CF4-t814,42,3,2,1,100%,EC,1,0,none,none,none,1,N,N,0,0,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t051,42,174,105,110,40%,BC,26,1,RTL,none,none,1,N,N,3,0,1,0,0,1
Florida Keys,Elbow Reef,EL1,EL1-t052,42,270,235,102,60%,BC,33,1,Unk,FP,none,0,N,Y,2,0,3,0,0,2
Florida Keys,Elbow Reef,EL1,EL1-t054,42,135,92,75,60%,BC,4,1,RTL,none,none,1,N,Y,2,0,0,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t055,42,238,176,80,60%,BC,13,2,RTL,none,none,0,N,Y,3,0,1,1,1,2
Florida Keys,Elbow Reef,EL1,EL1-t056,42,114,78,62,65%,BC,4,2,RTL,none,none,1,N,Y,0,0,2,0,1,0
Florida Keys,Elbow Reef,EL1,EL1-t059,42,31,26,24,80%,JC,2,1,FP,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t060,42,125,107,69,65%,BC,7,1,Unk,none,none,1,N,N,1,0,1,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t232,42,90,59,58,95%,BC,1,0,none,none,none,0,N,N,0,1,0,0,1,2
Florida Keys,Elbow Reef,EL1,EL1-t441,42,65,47,34,90%,BC,1,3,RTL,none,none,0,N,N,0,1,0,0,0,0
Florida Keys,Elbow Reef,EL1,EL1-t454,42,,,,0%,D,,,,,,,N,N,,,,,,
