"study","region","coral_id","survey_yr","years_since_outplant","years_since_first_obs","is_restoration","derivation_note"
"neely_et_al_2022","Florida Keys","DT1-9",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-9",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-9",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-9",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-9",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-90",2013,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-90",2014,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-90",2015,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-91",2013,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-91",2014,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-91",2015,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-92",2014,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-93",2014,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-93",2015,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-94",2015,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT1-95",2015,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-1",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-10",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-11",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-12",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-13",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-13",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-14",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-14",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-15",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-16",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-17",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-18",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-19",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-2",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-20",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-20",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-20",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-21",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-22",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-23",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-24",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-25",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-26",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-27",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-27",2013,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-27",2014,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-27",2015,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-28",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-28",2013,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-29",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-29",2013,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-29",2014,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-29",2015,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-3",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-3",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-30",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-30",2013,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-30",2014,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-30",2015,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-31",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-31",2013,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-31",2014,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-31",2015,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-32",2012,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-33",2013,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-34",2014,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-34",2015,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-35",2014,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-35",2015,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-36",2014,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-4",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-4",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-5",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2012,NA,1,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2013,NA,2,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2014,NA,3,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-6",2015,NA,4,FALSE,"Natural colony, years_since_first_obs tracks observation history"
"neely_et_al_2022","Florida Keys","DT2-7",2011,NA,0,FALSE,"Natural colony, years_since_first_obs tracks observation history"
